Short Code, Account Type, Available Balance, Currency, Date
100255,Commission Account,0.00,SSP,2019-07-03 03:00:02
100255,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100255,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100414,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100416,Commission Account,0.00,SSP,2019-07-03 03:00:02
100416,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100416,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100227,Commission Account,0.00,SSP,2019-07-03 03:00:02
100227,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100227,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100252,Commission Account,0.00,SSP,2019-07-03 03:00:02
100252,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100252,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100229,Commission Account,0.00,SSP,2019-07-03 03:00:02
100229,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100229,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100240,Commission Account,0.00,SSP,2019-07-03 03:00:02
100240,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100240,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100244,Commission Account,0.00,SSP,2019-07-03 03:00:02
100244,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100244,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100231,Commission Account,0.00,SSP,2019-07-03 03:00:02
100231,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100231,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100233,Commission Account,0.00,SSP,2019-07-03 03:00:02
100233,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100233,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100254,Commission Account,0.00,SSP,2019-07-03 03:00:02
100254,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100254,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100259,Commission Account,0.00,SSP,2019-07-03 03:00:02
100259,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100259,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100264,Commission Account,0.00,SSP,2019-07-03 03:00:02
100264,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100264,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100276,Commission Account,0.00,SSP,2019-07-03 03:00:02
100276,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100200,Commission Account,0.00,SSP,2019-07-03 03:00:02
100200,Organization eMoney Account (Float Account),200000.00,SSP,2019-07-03 03:00:02
100200,Organization eMoney Account (working Account),388250.00,SSP,2019-07-03 03:00:02
100215,Commission Account,0.00,SSP,2019-07-03 03:00:02
100215,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100215,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100210,Commission Account,0.00,SSP,2019-07-03 03:00:02
100210,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100210,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100223,Commission Account,0.00,SSP,2019-07-03 03:00:02
100223,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100223,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100251,Commission Account,0.00,SSP,2019-07-03 03:00:02
100251,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100251,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100228,Commission Account,0.00,SSP,2019-07-03 03:00:02
100228,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100228,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100235,Commission Account,0.00,SSP,2019-07-03 03:00:02
100235,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100235,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100258,Commission Account,0.00,SSP,2019-07-03 03:00:02
100258,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100258,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100261,Commission Account,0.00,SSP,2019-07-03 03:00:02
100261,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100261,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100276,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100297,Commission Account,0.00,SSP,2019-07-03 03:00:02
100297,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100297,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100417,Commission Account,0.00,SSP,2019-07-03 03:00:02
100300,Commission Account,0.00,SSP,2019-07-03 03:00:02
100300,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100300,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100234,Commission Account,0.00,SSP,2019-07-03 03:00:02
100234,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100234,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100270,Commission Account,0.00,SSP,2019-07-03 03:00:02
100270,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100270,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100271,Commission Account,0.00,SSP,2019-07-03 03:00:02
100271,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100271,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100266,Commission Account,0.00,SSP,2019-07-03 03:00:02
100266,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100266,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100268,Commission Account,0.00,SSP,2019-07-03 03:00:02
100268,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100268,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100281,Commission Account,0.00,SSP,2019-07-03 03:00:02
100281,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100281,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100274,Commission Account,0.00,SSP,2019-07-03 03:00:02
100274,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100274,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100283,Commission Account,0.00,SSP,2019-07-03 03:00:02
100283,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02
100283,Organization eMoney Account (working Account),0.00,SSP,2019-07-03 03:00:02
100285,Commission Account,0.00,SSP,2019-07-03 03:00:02
100285,Organization eMoney Account (Float Account),0.00,SSP,2019-07-03 03:00:02

